[2025-08-08 01:02:22,805][openai._base_client][INFO] - Retrying request to /chat/completions in 0.394642 seconds
[2025-08-08 01:05:01,783][openai._base_client][INFO] - Retrying request to /chat/completions in 0.483875 seconds
[2025-08-08 01:05:01,928][openai._base_client][INFO] - Retrying request to /chat/completions in 0.397806 seconds
[2025-08-08 01:05:02,074][openai._base_client][INFO] - Retrying request to /chat/completions in 0.422721 seconds
[2025-08-08 01:05:02,219][openai._base_client][INFO] - Retrying request to /chat/completions in 0.401851 seconds
[2025-08-08 01:05:02,364][openai._base_client][INFO] - Retrying request to /chat/completions in 0.491621 seconds
[2025-08-08 01:05:02,509][openai._base_client][INFO] - Retrying request to /chat/completions in 0.494817 seconds
[2025-08-08 01:05:02,654][openai._base_client][INFO] - Retrying request to /chat/completions in 0.406782 seconds
[2025-08-08 01:05:02,799][openai._base_client][INFO] - Retrying request to /chat/completions in 0.476572 seconds
[2025-08-08 01:05:02,944][openai._base_client][INFO] - Retrying request to /chat/completions in 0.385902 seconds
[2025-08-08 01:05:03,090][openai._base_client][INFO] - Retrying request to /chat/completions in 0.436666 seconds
[2025-08-08 01:05:03,235][openai._base_client][INFO] - Retrying request to /chat/completions in 0.430468 seconds
[2025-08-08 01:05:03,380][openai._base_client][INFO] - Retrying request to /chat/completions in 0.447293 seconds
[2025-08-08 01:05:03,524][openai._base_client][INFO] - Retrying request to /chat/completions in 0.420077 seconds
[2025-08-08 01:05:03,670][openai._base_client][INFO] - Retrying request to /chat/completions in 0.451768 seconds
[2025-08-08 01:05:03,815][openai._base_client][INFO] - Retrying request to /chat/completions in 0.443509 seconds
[2025-08-08 01:05:03,961][openai._base_client][INFO] - Retrying request to /chat/completions in 0.481221 seconds
[2025-08-08 01:05:04,105][openai._base_client][INFO] - Retrying request to /chat/completions in 0.454268 seconds
[2025-08-08 01:05:04,250][openai._base_client][INFO] - Retrying request to /chat/completions in 0.485905 seconds
[2025-08-08 01:05:04,395][openai._base_client][INFO] - Retrying request to /chat/completions in 0.487351 seconds
[2025-08-08 01:05:04,540][openai._base_client][INFO] - Retrying request to /chat/completions in 0.444193 seconds
[2025-08-08 01:05:04,685][openai._base_client][INFO] - Retrying request to /chat/completions in 0.408764 seconds
[2025-08-08 01:05:04,830][openai._base_client][INFO] - Retrying request to /chat/completions in 0.393192 seconds
[2025-08-08 01:05:04,975][openai._base_client][INFO] - Retrying request to /chat/completions in 0.394376 seconds
[2025-08-08 01:05:05,121][openai._base_client][INFO] - Retrying request to /chat/completions in 0.479622 seconds
[2025-08-08 01:05:05,267][openai._base_client][INFO] - Retrying request to /chat/completions in 0.485232 seconds
[2025-08-08 01:05:05,412][openai._base_client][INFO] - Retrying request to /chat/completions in 0.375760 seconds
[2025-08-08 01:05:05,556][openai._base_client][INFO] - Retrying request to /chat/completions in 0.455732 seconds
[2025-08-08 01:05:05,702][openai._base_client][INFO] - Retrying request to /chat/completions in 0.407856 seconds
[2025-08-08 01:05:05,846][openai._base_client][INFO] - Retrying request to /chat/completions in 0.478129 seconds
[2025-08-08 01:05:05,992][openai._base_client][INFO] - Retrying request to /chat/completions in 0.481828 seconds
[2025-08-08 01:05:06,136][openai._base_client][INFO] - Retrying request to /chat/completions in 0.499529 seconds
[2025-08-08 01:05:06,280][openai._base_client][INFO] - Retrying request to /chat/completions in 0.392282 seconds
[2025-08-08 01:05:06,425][openai._base_client][INFO] - Retrying request to /chat/completions in 0.415044 seconds
[2025-08-08 01:05:06,571][openai._base_client][INFO] - Retrying request to /chat/completions in 0.375676 seconds
[2025-08-08 01:05:06,715][openai._base_client][INFO] - Retrying request to /chat/completions in 0.476251 seconds
[2025-08-08 01:05:06,860][openai._base_client][INFO] - Retrying request to /chat/completions in 0.495438 seconds
[2025-08-08 01:05:07,005][openai._base_client][INFO] - Retrying request to /chat/completions in 0.392139 seconds
[2025-08-08 01:05:07,150][openai._base_client][INFO] - Retrying request to /chat/completions in 0.412330 seconds
[2025-08-08 01:05:07,295][openai._base_client][INFO] - Retrying request to /chat/completions in 0.455616 seconds
[2025-08-08 01:05:07,440][openai._base_client][INFO] - Retrying request to /chat/completions in 0.444891 seconds
[2025-08-08 01:05:07,584][openai._base_client][INFO] - Retrying request to /chat/completions in 0.453358 seconds
[2025-08-08 01:05:07,729][openai._base_client][INFO] - Retrying request to /chat/completions in 0.394373 seconds
[2025-08-08 01:05:07,875][openai._base_client][INFO] - Retrying request to /chat/completions in 0.445693 seconds
[2025-08-08 01:05:08,021][openai._base_client][INFO] - Retrying request to /chat/completions in 0.470923 seconds
[2025-08-08 01:05:08,166][openai._base_client][INFO] - Retrying request to /chat/completions in 0.496458 seconds
[2025-08-08 01:05:08,312][openai._base_client][INFO] - Retrying request to /chat/completions in 0.409734 seconds
[2025-08-08 01:05:08,456][openai._base_client][INFO] - Retrying request to /chat/completions in 0.383058 seconds
[2025-08-08 01:05:08,601][openai._base_client][INFO] - Retrying request to /chat/completions in 0.387510 seconds
[2025-08-08 01:05:08,746][openai._base_client][INFO] - Retrying request to /chat/completions in 0.414573 seconds
[2025-08-08 01:05:08,890][openai._base_client][INFO] - Retrying request to /chat/completions in 0.458835 seconds
[2025-08-08 01:05:09,036][openai._base_client][INFO] - Retrying request to /chat/completions in 0.483780 seconds
[2025-08-08 01:05:09,181][openai._base_client][INFO] - Retrying request to /chat/completions in 0.451083 seconds
[2025-08-08 01:05:09,326][openai._base_client][INFO] - Retrying request to /chat/completions in 0.406559 seconds
[2025-08-08 01:05:09,471][openai._base_client][INFO] - Retrying request to /chat/completions in 0.481674 seconds
[2025-08-08 01:05:09,615][openai._base_client][INFO] - Retrying request to /chat/completions in 0.380457 seconds
[2025-08-08 01:05:09,761][openai._base_client][INFO] - Retrying request to /chat/completions in 0.480212 seconds
[2025-08-08 01:05:09,905][openai._base_client][INFO] - Retrying request to /chat/completions in 0.424766 seconds
[2025-08-08 01:05:10,051][openai._base_client][INFO] - Retrying request to /chat/completions in 0.476499 seconds
[2025-08-08 01:05:10,196][openai._base_client][INFO] - Retrying request to /chat/completions in 0.448540 seconds
[2025-08-08 01:05:10,342][openai._base_client][INFO] - Retrying request to /chat/completions in 0.417630 seconds
[2025-08-08 01:05:10,486][openai._base_client][INFO] - Retrying request to /chat/completions in 0.402259 seconds
[2025-08-08 01:05:10,632][openai._base_client][INFO] - Retrying request to /chat/completions in 0.444354 seconds
[2025-08-08 01:05:10,777][openai._base_client][INFO] - Retrying request to /chat/completions in 0.421083 seconds
[2025-08-08 01:05:10,922][openai._base_client][INFO] - Retrying request to /chat/completions in 0.441104 seconds
[2025-08-08 01:05:11,067][openai._base_client][INFO] - Retrying request to /chat/completions in 0.472806 seconds
[2025-08-08 01:05:11,212][openai._base_client][INFO] - Retrying request to /chat/completions in 0.470511 seconds
[2025-08-08 01:05:11,357][openai._base_client][INFO] - Retrying request to /chat/completions in 0.459008 seconds
[2025-08-08 01:05:11,503][openai._base_client][INFO] - Retrying request to /chat/completions in 0.434653 seconds
[2025-08-08 01:05:11,648][openai._base_client][INFO] - Retrying request to /chat/completions in 0.401543 seconds
[2025-08-08 01:05:11,793][openai._base_client][INFO] - Retrying request to /chat/completions in 0.497362 seconds
[2025-08-08 01:05:11,938][openai._base_client][INFO] - Retrying request to /chat/completions in 0.492465 seconds
[2025-08-08 01:05:12,083][openai._base_client][INFO] - Retrying request to /chat/completions in 0.498750 seconds
[2025-08-08 01:05:12,228][openai._base_client][INFO] - Retrying request to /chat/completions in 0.403348 seconds
[2025-08-08 01:05:12,373][openai._base_client][INFO] - Retrying request to /chat/completions in 0.395913 seconds
[2025-08-08 01:05:12,517][openai._base_client][INFO] - Retrying request to /chat/completions in 0.493666 seconds
[2025-08-08 01:05:12,662][openai._base_client][INFO] - Retrying request to /chat/completions in 0.497451 seconds
[2025-08-08 01:05:12,807][openai._base_client][INFO] - Retrying request to /chat/completions in 0.419414 seconds
[2025-08-08 01:05:12,953][openai._base_client][INFO] - Retrying request to /chat/completions in 0.433725 seconds
[2025-08-08 01:05:13,099][openai._base_client][INFO] - Retrying request to /chat/completions in 0.382560 seconds
[2025-08-08 01:05:13,244][openai._base_client][INFO] - Retrying request to /chat/completions in 0.470815 seconds
[2025-08-08 01:05:13,390][openai._base_client][INFO] - Retrying request to /chat/completions in 0.493703 seconds
[2025-08-08 01:05:13,535][openai._base_client][INFO] - Retrying request to /chat/completions in 0.439615 seconds
[2025-08-08 01:05:13,679][openai._base_client][INFO] - Retrying request to /chat/completions in 0.485401 seconds
[2025-08-08 01:05:13,824][openai._base_client][INFO] - Retrying request to /chat/completions in 0.407629 seconds
[2025-08-08 01:05:13,970][openai._base_client][INFO] - Retrying request to /chat/completions in 0.451772 seconds
[2025-08-08 01:05:14,119][openai._base_client][INFO] - Retrying request to /chat/completions in 0.442926 seconds
[2025-08-08 01:05:14,264][openai._base_client][INFO] - Retrying request to /chat/completions in 0.491777 seconds
[2025-08-08 01:05:14,410][openai._base_client][INFO] - Retrying request to /chat/completions in 0.447814 seconds
[2025-08-08 01:05:14,556][openai._base_client][INFO] - Retrying request to /chat/completions in 0.436968 seconds
[2025-08-08 01:05:14,701][openai._base_client][INFO] - Retrying request to /chat/completions in 0.394469 seconds
[2025-08-08 01:05:14,847][openai._base_client][INFO] - Retrying request to /chat/completions in 0.496467 seconds
[2025-08-08 01:05:14,994][openai._base_client][INFO] - Retrying request to /chat/completions in 0.381561 seconds
[2025-08-08 01:05:15,140][openai._base_client][INFO] - Retrying request to /chat/completions in 0.427725 seconds
[2025-08-08 01:05:15,286][openai._base_client][INFO] - Retrying request to /chat/completions in 0.386681 seconds
[2025-08-08 01:05:15,431][openai._base_client][INFO] - Retrying request to /chat/completions in 0.422446 seconds
[2025-08-08 01:05:15,577][openai._base_client][INFO] - Retrying request to /chat/completions in 0.435095 seconds
[2025-08-08 01:05:15,723][openai._base_client][INFO] - Retrying request to /chat/completions in 0.496252 seconds
[2025-08-08 01:05:15,868][openai._base_client][INFO] - Retrying request to /chat/completions in 0.483018 seconds
[2025-08-08 01:05:16,013][openai._base_client][INFO] - Retrying request to /chat/completions in 0.388324 seconds
[2025-08-08 01:05:16,158][openai._base_client][INFO] - Retrying request to /chat/completions in 0.493885 seconds
[2025-08-08 01:05:16,303][openai._base_client][INFO] - Retrying request to /chat/completions in 0.382104 seconds
[2025-08-08 01:05:16,449][openai._base_client][INFO] - Retrying request to /chat/completions in 0.385904 seconds
[2025-08-08 01:05:16,594][openai._base_client][INFO] - Retrying request to /chat/completions in 0.385350 seconds
[2025-08-08 01:05:16,738][openai._base_client][INFO] - Retrying request to /chat/completions in 0.402099 seconds
[2025-08-08 01:05:16,883][openai._base_client][INFO] - Retrying request to /chat/completions in 0.435587 seconds
[2025-08-08 01:05:17,029][openai._base_client][INFO] - Retrying request to /chat/completions in 0.496208 seconds
[2025-08-08 01:05:17,174][openai._base_client][INFO] - Retrying request to /chat/completions in 0.451955 seconds
[2025-08-08 01:05:17,319][openai._base_client][INFO] - Retrying request to /chat/completions in 0.432722 seconds
[2025-08-08 01:05:17,464][openai._base_client][INFO] - Retrying request to /chat/completions in 0.387978 seconds
[2025-08-08 01:05:17,609][openai._base_client][INFO] - Retrying request to /chat/completions in 0.394385 seconds
[2025-08-08 01:05:17,755][openai._base_client][INFO] - Retrying request to /chat/completions in 0.441695 seconds
[2025-08-08 01:05:17,900][openai._base_client][INFO] - Retrying request to /chat/completions in 0.451710 seconds
[2025-08-08 01:05:18,046][openai._base_client][INFO] - Retrying request to /chat/completions in 0.454464 seconds
[2025-08-08 01:05:18,190][openai._base_client][INFO] - Retrying request to /chat/completions in 0.388128 seconds
[2025-08-08 01:05:18,335][openai._base_client][INFO] - Retrying request to /chat/completions in 0.458030 seconds
[2025-08-08 01:05:18,479][openai._base_client][INFO] - Retrying request to /chat/completions in 0.470548 seconds
[2025-08-08 01:05:18,625][openai._base_client][INFO] - Retrying request to /chat/completions in 0.481820 seconds
[2025-08-08 01:05:18,770][openai._base_client][INFO] - Retrying request to /chat/completions in 0.485566 seconds
[2025-08-08 01:05:18,914][openai._base_client][INFO] - Retrying request to /chat/completions in 0.492751 seconds
[2025-08-08 01:05:19,060][openai._base_client][INFO] - Retrying request to /chat/completions in 0.445312 seconds
[2025-08-08 01:05:19,205][openai._base_client][INFO] - Retrying request to /chat/completions in 0.396726 seconds
[2025-08-08 01:05:19,350][openai._base_client][INFO] - Retrying request to /chat/completions in 0.395555 seconds
[2025-08-08 01:05:19,495][openai._base_client][INFO] - Retrying request to /chat/completions in 0.389012 seconds
[2025-08-08 01:05:19,640][openai._base_client][INFO] - Retrying request to /chat/completions in 0.425857 seconds
[2025-08-08 01:05:19,785][openai._base_client][INFO] - Retrying request to /chat/completions in 0.375963 seconds
[2025-08-08 01:05:19,929][openai._base_client][INFO] - Retrying request to /chat/completions in 0.379520 seconds
[2025-08-08 01:05:20,075][openai._base_client][INFO] - Retrying request to /chat/completions in 0.477782 seconds
[2025-08-08 01:05:20,220][openai._base_client][INFO] - Retrying request to /chat/completions in 0.395383 seconds
[2025-08-08 01:05:20,364][openai._base_client][INFO] - Retrying request to /chat/completions in 0.466096 seconds
[2025-08-08 01:05:20,509][openai._base_client][INFO] - Retrying request to /chat/completions in 0.463640 seconds
[2025-08-08 01:05:20,653][openai._base_client][INFO] - Retrying request to /chat/completions in 0.400689 seconds
[2025-08-08 01:05:20,798][openai._base_client][INFO] - Retrying request to /chat/completions in 0.382547 seconds
[2025-08-08 01:05:20,943][openai._base_client][INFO] - Retrying request to /chat/completions in 0.381585 seconds
[2025-08-08 01:05:21,089][openai._base_client][INFO] - Retrying request to /chat/completions in 0.419611 seconds
[2025-08-08 01:05:21,233][openai._base_client][INFO] - Retrying request to /chat/completions in 0.429711 seconds
[2025-08-08 01:05:21,377][openai._base_client][INFO] - Retrying request to /chat/completions in 0.413234 seconds
[2025-08-08 01:05:21,522][openai._base_client][INFO] - Retrying request to /chat/completions in 0.497865 seconds
[2025-08-08 01:05:21,666][openai._base_client][INFO] - Retrying request to /chat/completions in 0.440369 seconds
[2025-08-08 01:05:21,811][openai._base_client][INFO] - Retrying request to /chat/completions in 0.443138 seconds
[2025-08-08 01:05:21,956][openai._base_client][INFO] - Retrying request to /chat/completions in 0.385268 seconds
[2025-08-08 01:05:22,102][openai._base_client][INFO] - Retrying request to /chat/completions in 0.384351 seconds
[2025-08-08 01:05:22,249][openai._base_client][INFO] - Retrying request to /chat/completions in 0.471765 seconds
[2025-08-08 01:05:22,394][openai._base_client][INFO] - Retrying request to /chat/completions in 0.456019 seconds
[2025-08-08 01:05:22,540][openai._base_client][INFO] - Retrying request to /chat/completions in 0.407975 seconds
[2025-08-08 01:05:22,687][openai._base_client][INFO] - Retrying request to /chat/completions in 0.495172 seconds
[2025-08-08 01:05:22,832][openai._base_client][INFO] - Retrying request to /chat/completions in 0.446170 seconds
[2025-08-08 01:05:22,978][openai._base_client][INFO] - Retrying request to /chat/completions in 0.447749 seconds
[2025-08-08 01:05:23,123][openai._base_client][INFO] - Retrying request to /chat/completions in 0.459443 seconds
[2025-08-08 01:05:23,268][openai._base_client][INFO] - Retrying request to /chat/completions in 0.414711 seconds
[2025-08-08 01:05:23,414][openai._base_client][INFO] - Retrying request to /chat/completions in 0.463672 seconds
[2025-08-08 01:05:23,560][openai._base_client][INFO] - Retrying request to /chat/completions in 0.478510 seconds
[2025-08-08 01:05:23,707][openai._base_client][INFO] - Retrying request to /chat/completions in 0.474284 seconds
[2025-08-08 01:05:23,854][openai._base_client][INFO] - Retrying request to /chat/completions in 0.379577 seconds
[2025-08-08 01:05:24,000][openai._base_client][INFO] - Retrying request to /chat/completions in 0.386128 seconds
[2025-08-08 01:05:24,146][openai._base_client][INFO] - Retrying request to /chat/completions in 0.468817 seconds
[2025-08-08 01:05:24,291][openai._base_client][INFO] - Retrying request to /chat/completions in 0.462683 seconds
[2025-08-08 01:05:24,438][openai._base_client][INFO] - Retrying request to /chat/completions in 0.458183 seconds
[2025-08-08 01:05:24,585][openai._base_client][INFO] - Retrying request to /chat/completions in 0.432595 seconds
[2025-08-08 01:05:24,730][openai._base_client][INFO] - Retrying request to /chat/completions in 0.487010 seconds
[2025-08-08 01:05:24,876][openai._base_client][INFO] - Retrying request to /chat/completions in 0.486969 seconds
[2025-08-08 01:05:25,022][openai._base_client][INFO] - Retrying request to /chat/completions in 0.446446 seconds
[2025-08-08 01:05:25,167][openai._base_client][INFO] - Retrying request to /chat/completions in 0.441726 seconds
[2025-08-08 01:05:25,313][openai._base_client][INFO] - Retrying request to /chat/completions in 0.433205 seconds
[2025-08-08 01:05:25,457][openai._base_client][INFO] - Retrying request to /chat/completions in 0.457286 seconds
[2025-08-08 01:05:25,603][openai._base_client][INFO] - Retrying request to /chat/completions in 0.433806 seconds
[2025-08-08 01:05:25,748][openai._base_client][INFO] - Retrying request to /chat/completions in 0.439416 seconds
[2025-08-08 01:05:25,893][openai._base_client][INFO] - Retrying request to /chat/completions in 0.464147 seconds
[2025-08-08 01:05:26,038][openai._base_client][INFO] - Retrying request to /chat/completions in 0.409394 seconds
[2025-08-08 01:05:26,184][openai._base_client][INFO] - Retrying request to /chat/completions in 0.394675 seconds
[2025-08-08 01:05:26,328][openai._base_client][INFO] - Retrying request to /chat/completions in 0.384097 seconds
[2025-08-08 01:05:26,473][openai._base_client][INFO] - Retrying request to /chat/completions in 0.473112 seconds
[2025-08-08 01:05:26,618][openai._base_client][INFO] - Retrying request to /chat/completions in 0.487356 seconds
[2025-08-08 01:05:26,763][openai._base_client][INFO] - Retrying request to /chat/completions in 0.458287 seconds
[2025-08-08 01:05:26,908][openai._base_client][INFO] - Retrying request to /chat/completions in 0.435850 seconds
[2025-08-08 01:05:27,054][openai._base_client][INFO] - Retrying request to /chat/completions in 0.498315 seconds
[2025-08-08 01:05:27,199][openai._base_client][INFO] - Retrying request to /chat/completions in 0.448820 seconds
[2025-08-08 01:05:27,344][openai._base_client][INFO] - Retrying request to /chat/completions in 0.494831 seconds
[2025-08-08 01:05:27,489][openai._base_client][INFO] - Retrying request to /chat/completions in 0.393522 seconds
[2025-08-08 01:05:27,634][openai._base_client][INFO] - Retrying request to /chat/completions in 0.484363 seconds
[2025-08-08 01:05:27,780][openai._base_client][INFO] - Retrying request to /chat/completions in 0.385426 seconds
[2025-08-08 01:05:27,925][openai._base_client][INFO] - Retrying request to /chat/completions in 0.409648 seconds
[2025-08-08 01:05:28,071][openai._base_client][INFO] - Retrying request to /chat/completions in 0.412604 seconds
[2025-08-08 01:05:28,216][openai._base_client][INFO] - Retrying request to /chat/completions in 0.440926 seconds
[2025-08-08 01:05:28,361][openai._base_client][INFO] - Retrying request to /chat/completions in 0.454583 seconds
[2025-08-08 01:05:28,505][openai._base_client][INFO] - Retrying request to /chat/completions in 0.393000 seconds
[2025-08-08 01:05:28,652][openai._base_client][INFO] - Retrying request to /chat/completions in 0.435718 seconds
[2025-08-08 01:05:28,797][openai._base_client][INFO] - Retrying request to /chat/completions in 0.384718 seconds
[2025-08-08 01:05:28,943][openai._base_client][INFO] - Retrying request to /chat/completions in 0.401530 seconds
[2025-08-08 01:05:29,089][openai._base_client][INFO] - Retrying request to /chat/completions in 0.417608 seconds
[2025-08-08 01:05:29,233][openai._base_client][INFO] - Retrying request to /chat/completions in 0.376896 seconds
[2025-08-08 01:05:29,379][openai._base_client][INFO] - Retrying request to /chat/completions in 0.490337 seconds
[2025-08-08 01:05:29,524][openai._base_client][INFO] - Retrying request to /chat/completions in 0.384580 seconds
[2025-08-08 01:05:29,669][openai._base_client][INFO] - Retrying request to /chat/completions in 0.448503 seconds
[2025-08-08 01:05:29,814][openai._base_client][INFO] - Retrying request to /chat/completions in 0.413448 seconds
[2025-08-08 01:05:29,958][openai._base_client][INFO] - Retrying request to /chat/completions in 0.433018 seconds
[2025-08-08 01:05:30,103][openai._base_client][INFO] - Retrying request to /chat/completions in 0.412480 seconds
[2025-08-08 01:05:30,247][openai._base_client][INFO] - Retrying request to /chat/completions in 0.449801 seconds
[2025-08-08 01:05:30,393][openai._base_client][INFO] - Retrying request to /chat/completions in 0.444052 seconds
[2025-08-08 01:05:30,538][openai._base_client][INFO] - Retrying request to /chat/completions in 0.440486 seconds
[2025-08-08 01:05:30,683][openai._base_client][INFO] - Retrying request to /chat/completions in 0.431399 seconds
[2025-08-08 01:05:30,828][openai._base_client][INFO] - Retrying request to /chat/completions in 0.494578 seconds
[2025-08-08 01:05:30,973][openai._base_client][INFO] - Retrying request to /chat/completions in 0.412243 seconds
[2025-08-08 01:05:31,119][openai._base_client][INFO] - Retrying request to /chat/completions in 0.484439 seconds
[2025-08-08 01:05:31,264][openai._base_client][INFO] - Retrying request to /chat/completions in 0.414157 seconds
[2025-08-08 01:05:31,409][openai._base_client][INFO] - Retrying request to /chat/completions in 0.386743 seconds
[2025-08-08 01:05:31,555][openai._base_client][INFO] - Retrying request to /chat/completions in 0.427130 seconds
[2025-08-08 01:05:31,700][openai._base_client][INFO] - Retrying request to /chat/completions in 0.407395 seconds
[2025-08-08 01:05:31,846][openai._base_client][INFO] - Retrying request to /chat/completions in 0.403366 seconds
[2025-08-08 01:05:31,991][openai._base_client][INFO] - Retrying request to /chat/completions in 0.477007 seconds
[2025-08-08 01:05:32,136][openai._base_client][INFO] - Retrying request to /chat/completions in 0.384547 seconds
[2025-08-08 01:05:32,281][openai._base_client][INFO] - Retrying request to /chat/completions in 0.424113 seconds
[2025-08-08 01:05:32,426][openai._base_client][INFO] - Retrying request to /chat/completions in 0.451586 seconds
[2025-08-08 01:05:32,570][openai._base_client][INFO] - Retrying request to /chat/completions in 0.475114 seconds
[2025-08-08 01:05:32,715][openai._base_client][INFO] - Retrying request to /chat/completions in 0.461210 seconds
[2025-08-08 01:05:32,860][openai._base_client][INFO] - Retrying request to /chat/completions in 0.387173 seconds
[2025-08-08 01:05:33,006][openai._base_client][INFO] - Retrying request to /chat/completions in 0.498874 seconds
[2025-08-08 01:05:33,151][openai._base_client][INFO] - Retrying request to /chat/completions in 0.432974 seconds
[2025-08-08 01:05:33,295][openai._base_client][INFO] - Retrying request to /chat/completions in 0.387917 seconds
[2025-08-08 01:05:33,440][openai._base_client][INFO] - Retrying request to /chat/completions in 0.436428 seconds
[2025-08-08 01:05:33,585][openai._base_client][INFO] - Retrying request to /chat/completions in 0.444683 seconds
[2025-08-08 01:05:33,730][openai._base_client][INFO] - Retrying request to /chat/completions in 0.482754 seconds
[2025-08-08 01:05:33,875][openai._base_client][INFO] - Retrying request to /chat/completions in 0.491650 seconds
[2025-08-08 01:05:34,021][openai._base_client][INFO] - Retrying request to /chat/completions in 0.488881 seconds
[2025-08-08 01:05:34,166][openai._base_client][INFO] - Retrying request to /chat/completions in 0.441413 seconds
[2025-08-08 01:05:34,311][openai._base_client][INFO] - Retrying request to /chat/completions in 0.441492 seconds
[2025-08-08 01:05:34,455][openai._base_client][INFO] - Retrying request to /chat/completions in 0.395437 seconds
[2025-08-08 01:05:34,601][openai._base_client][INFO] - Retrying request to /chat/completions in 0.436811 seconds
[2025-08-08 01:05:34,745][openai._base_client][INFO] - Retrying request to /chat/completions in 0.491057 seconds
[2025-08-08 01:05:34,890][openai._base_client][INFO] - Retrying request to /chat/completions in 0.468959 seconds
[2025-08-08 01:05:35,035][openai._base_client][INFO] - Retrying request to /chat/completions in 0.498069 seconds
[2025-08-08 01:05:35,180][openai._base_client][INFO] - Retrying request to /chat/completions in 0.389311 seconds
[2025-08-08 01:05:35,325][openai._base_client][INFO] - Retrying request to /chat/completions in 0.498978 seconds
[2025-08-08 01:05:35,470][openai._base_client][INFO] - Retrying request to /chat/completions in 0.394066 seconds
[2025-08-08 01:05:35,616][openai._base_client][INFO] - Retrying request to /chat/completions in 0.437584 seconds
[2025-08-08 01:05:35,760][openai._base_client][INFO] - Retrying request to /chat/completions in 0.413071 seconds
[2025-08-08 01:05:35,904][openai._base_client][INFO] - Retrying request to /chat/completions in 0.394324 seconds
[2025-08-08 01:05:36,051][openai._base_client][INFO] - Retrying request to /chat/completions in 0.422761 seconds
[2025-08-08 01:05:36,196][openai._base_client][INFO] - Retrying request to /chat/completions in 0.450895 seconds
[2025-08-08 01:05:36,340][openai._base_client][INFO] - Retrying request to /chat/completions in 0.401190 seconds
[2025-08-08 01:05:36,485][openai._base_client][INFO] - Retrying request to /chat/completions in 0.463232 seconds
[2025-08-08 01:05:36,630][openai._base_client][INFO] - Retrying request to /chat/completions in 0.482186 seconds
[2025-08-08 01:05:36,776][openai._base_client][INFO] - Retrying request to /chat/completions in 0.443319 seconds
[2025-08-08 01:05:36,920][openai._base_client][INFO] - Retrying request to /chat/completions in 0.425103 seconds
[2025-08-08 01:05:37,066][openai._base_client][INFO] - Retrying request to /chat/completions in 0.416090 seconds
[2025-08-08 01:05:37,212][openai._base_client][INFO] - Retrying request to /chat/completions in 0.391128 seconds
[2025-08-08 01:05:37,357][openai._base_client][INFO] - Retrying request to /chat/completions in 0.462484 seconds
[2025-08-08 01:05:37,503][openai._base_client][INFO] - Retrying request to /chat/completions in 0.416286 seconds
[2025-08-08 01:05:37,648][openai._base_client][INFO] - Retrying request to /chat/completions in 0.428083 seconds
[2025-08-08 01:05:37,794][openai._base_client][INFO] - Retrying request to /chat/completions in 0.451047 seconds
[2025-08-08 01:05:37,939][openai._base_client][INFO] - Retrying request to /chat/completions in 0.429064 seconds
[2025-08-08 01:05:38,084][openai._base_client][INFO] - Retrying request to /chat/completions in 0.393263 seconds
[2025-08-08 01:05:38,229][openai._base_client][INFO] - Retrying request to /chat/completions in 0.445260 seconds
[2025-08-08 01:05:38,373][openai._base_client][INFO] - Retrying request to /chat/completions in 0.491369 seconds
[2025-08-08 01:05:38,518][openai._base_client][INFO] - Retrying request to /chat/completions in 0.461648 seconds
[2025-08-08 01:05:38,663][openai._base_client][INFO] - Retrying request to /chat/completions in 0.409977 seconds
[2025-08-08 01:05:38,808][openai._base_client][INFO] - Retrying request to /chat/completions in 0.455664 seconds
[2025-08-08 01:05:38,953][openai._base_client][INFO] - Retrying request to /chat/completions in 0.419630 seconds
[2025-08-08 01:05:39,099][openai._base_client][INFO] - Retrying request to /chat/completions in 0.379762 seconds
[2025-08-08 01:05:39,244][openai._base_client][INFO] - Retrying request to /chat/completions in 0.491104 seconds
[2025-08-08 01:05:39,390][openai._base_client][INFO] - Retrying request to /chat/completions in 0.395932 seconds
[2025-08-08 01:05:39,535][openai._base_client][INFO] - Retrying request to /chat/completions in 0.393612 seconds
[2025-08-08 01:05:39,680][openai._base_client][INFO] - Retrying request to /chat/completions in 0.491382 seconds
[2025-08-08 01:05:39,826][openai._base_client][INFO] - Retrying request to /chat/completions in 0.395151 seconds
[2025-08-08 01:05:39,970][openai._base_client][INFO] - Retrying request to /chat/completions in 0.491651 seconds
[2025-08-08 01:05:40,117][openai._base_client][INFO] - Retrying request to /chat/completions in 0.443033 seconds
[2025-08-08 01:05:40,262][openai._base_client][INFO] - Retrying request to /chat/completions in 0.398358 seconds
[2025-08-08 01:05:40,407][openai._base_client][INFO] - Retrying request to /chat/completions in 0.379760 seconds
[2025-08-08 01:05:40,552][openai._base_client][INFO] - Retrying request to /chat/completions in 0.446489 seconds
[2025-08-08 01:05:40,697][openai._base_client][INFO] - Retrying request to /chat/completions in 0.380594 seconds
[2025-08-08 01:05:40,842][openai._base_client][INFO] - Retrying request to /chat/completions in 0.410573 seconds
[2025-08-08 01:05:40,988][openai._base_client][INFO] - Retrying request to /chat/completions in 0.445524 seconds
[2025-08-08 01:05:41,133][openai._base_client][INFO] - Retrying request to /chat/completions in 0.415354 seconds
[2025-08-08 01:05:41,278][openai._base_client][INFO] - Retrying request to /chat/completions in 0.454010 seconds
